date,SP500,NASDAQ,US2,US5,US10,US20,CRUDE_W,GOLD,COPPER,CORN,WHEAT,SOYBEAN,EUR,JPY,GBP
2001-06-12,6.019300534756152e-05,0.0002944626229183621,-0.0010369962675248275,0.0012125617632697725,0.0014501582556768978,0.0011314644924939412,0.00021999944917110658,-0.002662557206413123,-0.00019066574327503567,-0.0007949349311471799,0.0008132136098626902,-0.0003333774260678983,-0.0015842685462503663,-3.2890672194859926e-05,0.00018996737559720084
2001-06-13,0.0006380896047729917,0.0019230853697778817,-0.0005169081999088476,-0.00026543480318934093,-0.00032107811120053915,-7.637933685157832e-05,-0.0004567993097406328,-0.0003448033120007194,-0.00019568121032376945,-0.00026051608089615596,-8.449199663680023e-05,0.0001255171935478133,-0.0009749234812085632,0.00011463954938426373,-0.0029244152888986464
2001-06-14,0.0017208887041658964,0.003723980334816358,-0.0016535994962811199,0.00120610176909728,0.0014668250240766094,0.0007721996292775883,-0.00013789349080457124,-0.002219021855151407,0.0001415695229911134,-0.0009000257456259191,-0.0012044750671639435,0.00032737459690887434,-0.0024767329866434264,-0.00034398039482763925,-0.002053278563466769
2001-06-15,-0.0002191990508025167,-0.0006655438268645655,-0.0008866029014757168,-0.0003920745222440698,-0.0004762878238987417,-0.0010399172417502002,-0.0004383350424037811,0.002850564047604042,-0.00043756906775485084,-0.0022074889836145068,-0.0013518201417097452,0.0013192018205053291,0.0003527762302758434,0.0009554221498039564,-0.00042390099292913215
2001-06-18,0.00034940156134386077,0.0009654068915304768,-0.001256822084407236,0.0003046654879629967,0.0003720143629503558,-0.00025033323292473103,-0.001140872721329455,-0.0007700159951795693,5.9513165209737625e-05,-0.00012933259652723585,0.0025830004099196458,-0.00046249759376428283,0.0001869503569012532,0.00015775573227026836,3.215032695898953e-05
2001-06-19,-0.00019945659424112433,0.0002444731350826548,-0.00038121965102310014,0.00033893160678058454,0.00041438040654550153,0.00041686702647068813,-0.00014846342691847067,-0.0006800260023577167,0.0002964817466107537,0.0010622868537753195,-0.000523610634713593,-0.0003082493228966058,0.0016306397206969701,-0.00012254060612441572,0.0007514273731634581
2001-06-20,-0.0002990376372836108,-0.001418231903100224,-0.0011237461265266098,0.0008773029663920041,0.0010714454439033005,0.0007604677240155794,-0.0018219876796368895,0.000690007504943133,-0.0006077346605101336,-0.001182535311314707,-0.0015445183585189762,0.0003945870003860883,-0.0001216867778950407,0.00032323787924595494,0.00017855516229246376
2001-06-21,-0.0006161950145466259,-0.0008707874296848541,0.00024770972417760323,0.00015748692953155468,0.00019212920776473367,0.0008503260207269288,-8.184397729193528e-05,-0.00013838669652311295,0.00035572751513083585,-0.0011377250787372143,-0.00030269508176108435,0.00014892259607686322,-0.00016465905278311387,0.0003925831368014867,-0.0031996986878757186
2001-06-22,0.00035633644504889873,0.0001651432358641455,-0.002101681852515608,0.002122996206551021,0.0026136523297176717,0.0024057386313533448,0.0002316401525610845,0.00020970012061135467,-0.0004130533776178398,-0.00033270915265974654,-0.0011347227313020579,0.0003643820809923454,-0.00014233937679140112,-1.6673722738811645e-07,0.0009841530929432683
2001-06-25,0.0004983785500720894,-0.0001470672585979721,0.0006140921071470882,-0.0012324658767105165,-0.00048193938851716345,-0.0005261294235162749,0.0004500317165284116,-0.0009907572254638833,-3.071717688437387e-05,-0.0011182294364951058,-0.0016332422714965282,0.00016122840134428874,-0.0011233856667394642,-0.00029511866584914305,-0.0004180064250074783
2001-06-26,8.048308600383033e-05,-0.00032201924106873463,0.002308080651207862,-0.0016156340173438927,-0.0028197061193208665,-0.0020696926606717948,-0.0003317786505568675,-0.0016756947752157216,0.0002692377159393296,0.00033892442915124817,0.00068568892916057,-0.0004150958181016705,-0.0006922628821993345,-4.313380547225669e-05,-0.00025665974771765847
2001-06-27,7.659830064895768e-05,-0.00024908805388942706,0.0028972604740049104,-0.0012151019574148862,-0.0007423179417352954,0.0005260892126633347,-0.0012021568004041746,0.003151399215341746,0.0002544385817225993,0.0012020066700538154,-0.00018809010646380752,-0.00025721601352820346,0.0006137063624000383,0.00028763522239570814,-0.00022863192194998337
2001-06-28,-0.0003239473543172223,-0.0010799793333950104,0.004296563286405766,-0.0020149508793260375,-0.003700691820610236,-0.002207866938768131,1.4432821708122288e-05,0.0022306589910043952,-0.0011053857623458776,0.0007830553277579856,-0.0009340014855313869,0.00010635167931046767,0.0042488510967485845,0.00025352361723908945,0.0015284888596040045
2001-06-29,-0.00022404039117081704,-0.001950821347591108,9.766591929258133e-05,-0.0006816574444907389,-0.0028016214647568266,-0.002552107352483015,0.0004197356649802562,-0.0010329479854635614,-0.0003142474596465679,-1.6859245907731998e-07,0.0007262377577513883,-0.001127247956432329,-0.0013422845784657397,3.4217522952248143e-05,-0.001111224075865341
2001-07-02,-0.000693575658256025,0.0001786521802744306,-0.0017637857663668254,0.00152400734209048,0.0028409870169084014,0.0018849396622706532,-0.000350945360269885,0.0010506541673429926,0.0007211257890189469,0.0011703218850176223,0.0009992670470769683,-0.0008294234908405189,0.0006644486893048994,-0.00020538910788126444,-0.0006771158960538883
2001-07-03,9.482640641040032e-05,-0.0002426893091042065,0.001060195379206592,-0.0007702659738138128,-0.0019969193983390694,-0.0014642568404870315,0.00025032469302779743,0.001631765339398177,-0.0007273094869320528,0.0013712108815706688,0.0006396044634485878,-0.00031042812794003185,-0.00035145786602328364,-4.475809831081985e-08,0.00246347686957145
2001-07-05,0.0011459868854777266,0.004466479717306225,0.0004921104435976128,-0.0006744244032727386,-0.001112841602015097,-0.0013664788780917933,0.0003419426681176707,0.002474452060982771,-0.0007612330173617887,0.0015723725360375883,0.000693958055046239,-0.000654882951204158,0.002705161094218147,0.0008621210910648733,0.0014856963789400693
2001-07-06,0.0012010588294126161,0.003780420585207665,-0.0019498209995899801,0.0015599573831175293,0.0024687809387153293,0.0011923970133943236,0.0010394475544380627,-0.0008204736158064543,0.00039842281990488975,0.0005223218050361901,0.0005498632645599883,0.000498640908797099,-0.002675287097360763,0.00016524489873276013,-0.0031783116319855594
2001-07-09,-0.0002490120167418472,-0.0007208596171353744,-7.786701778880238e-05,0.0004061115513472054,0.001231352833853316,0.0017906196617351509,-0.0005911099455071904,-0.00041916394541180273,-0.0001014437205942686,0.0017781420496836816,-0.0002742672648864102,-0.0019384226203944394,-0.00011638875422621364,-0.00039561220906554834,0.0010433725151377385
2001-07-10,0.0004102741114557235,0.002579017890637977,-0.0008591383301177666,0.0016453228029512925,0.0027556947890761936,0.0016006567818726255,-4.2369538766124854e-05,0.0003225050701634656,0.0004538868111865521,0.0018350940400933156,0.0005831669844885886,-0.0014613862216104525,-0.0014490491748601771,-3.7384483764872474e-05,-0.0006927334984581009
2001-07-11,5.300408633879437e-05,-0.0008788687721513197,-1.095557978474591e-05,-0.00012998941764425558,4.879100408803854e-05,-0.0009293395723157223,-0.00034668828456092804,-0.002310618965056545,-0.00020161399790587865,0.0023096893028007716,0.00037919631462993007,-0.001437471634626698,-0.00096976990568127,-0.0007960208209389927,0.0007673754178465575
2001-07-12,-0.0007147609449165973,-0.0035692510381767836,-0.00013895010017573057,0.0009501967640004939,0.0023226804432811376,0.0022491281860428664,7.999597626647112e-05,0.001949455700127557,-0.00031071834044190267,0.0017311205027071956,0.0032733328228870574,-0.004520118290823072,0.001096735583561905,-0.0004472781665989703,0.00011255234155627006
2001-07-13,-0.00022389356597504896,-0.00013433070407229065,0.00015317234988028005,-0.00041140799151523366,0.00015534579058797506,0.000613335363633785,-0.0002669208387255685,-0.0005853465306373617,5.31374724144149e-05,-0.0009362483642629312,-0.0005234714157050749,0.00041115699053625434,-6.940850720429856e-05,0.0007867491410185857,0.0016155225203603183
2001-07-16,0.0002382568412437074,0.0016577434968291001,-0.0002375051369663013,0.0010721626746083355,0.002716466101339107,0.001968714437214146,-5.762984849477038e-05,0.00023851488337166423,8.199673286077455e-05,-0.0004576652073946789,-0.00013479964371637183,0.003207924831032008,-0.00018451360662854067,0.00033687543993581563,0.00023471846045382988
2001-07-17,-0.00012608926670976977,-0.001104992689913748,4.197490311743194e-05,-0.00019412119837323793,-2.098470344472492e-06,0.0005096986035534093,-0.00037512053862437394,-0.001465116946980885,0.00025185177306934843,0.0003372582242461434,-0.00013537672768771292,-0.003354986968938549,-0.0004989135872457124,-0.00017552604593168414,0.0004709337760327916
2001-07-18,9.740482382302642e-05,0.0017908742456614736,-0.0002885407810151973,0.0029259127504863247,0.005384456096444869,0.003915342435176479,-0.00065822329291918,-0.0027252049142091634,-0.00026974139751541847,-0.00024164076435024073,9.88878626502625e-05,0.0029302169829009237,-0.0015701949656880703,-0.0005617775158656979,-0.00529720804464757
2001-07-19,-0.00012075347683877894,-0.0010633512710714248,2.1689481114853986e-05,-0.0007384032246564776,-0.0015345354817576748,-0.0006373612455874576,-0.0003501932651164141,0.0013607140453801288,-0.00017859031550964246,-7.58537243927829e-06,-5.288693987735197e-05,0.0004887508982285377,7.808636556808921e-05,-0.00024147692557484343,-0.0031352523683884914
2001-07-20,9.86054783462267e-05,0.0011117583078978513,-1.194366307317367e-05,0.0001931791826213166,-0.0003697631028615042,-0.00050030138960389,0.0008806113998688558,-0.0006361584461478389,0.00016148415711037068,-0.00019559021419737903,0.0007443652628093414,0.004809107136927912,-1.37227466352706e-06,-0.0002491298203005954,-0.0007662861537678233
2001-07-23,0.0004022543472044634,0.0011406316778459528,-1.8063220817408522e-06,0.00024629430523057946,0.0008978780685277851,0.001019128771319685,5.553683922314697e-05,0.0014326860446600789,-0.0007407037458978862,1.035456697956036e-05,4.685722297477712e-05,-0.0024772220597257884,0.00021726719600455424,0.00077098867019336,0.003058357476633358
2001-07-24,0.0003121031472394424,0.0004806847681661515,4.4352532752568675e-06,0.0005076642110387599,0.0009712986492352268,0.0010406830751488304,-7.107511437882653e-07,-0.0011981479736407003,-0.00020240710882946818,0.00030900829868857604,0.0003369499078425308,0.0004751390827868797,-0.00046615277483087124,-0.0002556180990787699,-0.0012132064914775254
2001-07-25,-0.0003439008265679116,-0.00030325425800786527,-1.938668725237356e-05,-0.001210023438936088,-0.003512828693794665,-0.0030968184584001055,0.00013330841408093353,0.003005634511359042,0.00018472245094095616,0.0003140128939721977,-6.672068830935078e-05,-0.0017087012561517118,-0.00034139963074221143,-9.559382859289535e-05,-0.0010115298287301296
2001-07-26,-0.00037911115001625735,-0.0006869168393483255,4.82098890668791e-05,0.001011290420402467,0.0011835987104701052,-0.00013599731873548511,-1.3074111181731794e-05,0.002077800606195367,-0.00021638697810630528,-0.00013275834454328447,0.000589311705866812,4.611662304450175e-05,0.0001233116192284377,3.9707114071432975e-05,-0.0002567946972914437
2001-07-27,-0.00011720527554911415,-0.0009740197225276781,6.429677453139717e-05,0.002411783526398652,0.0026447603117777585,0.0024611777343143864,-3.10238514104248e-06,-0.0015183087582569164,-0.0008599809424746563,0.000190649856098643,-1.0236712815413044e-06,-0.0016836029848788531,9.800547254009636e-05,-2.712185651391527e-05,0.0011657742657025414
2001-07-30,-1.9330807336795791e-07,0.00031539245767749953,1.5086782634507573e-05,0.000639280323358694,0.0009146160973752862,0.0010345779529349487,6.381535353281264e-05,0.00385958140622675,-4.2892454297214465e-07,-0.00035310616965563275,0.001060430121739511,0.0020280536253057552,7.563841553350272e-05,0.0003778358441972104,-0.0007993577647830491
2001-07-31,-0.00015574421330520085,-0.0003100469621704345,9.109573867878743e-05,0.0012957741422365025,0.0023457028323435854,0.0012701990760144418,8.630579152338661e-05,-0.002190198271660545,0.000534657991652122,0.0002285243328947475,-0.00038010440128880116,-0.0018396197265925201,-1.0399651663434635e-05,-6.899625527916319e-06,0.00037608222942139575
2001-08-01,-0.0002316769132606731,-0.0012626866393312896,-6.579556400162202e-05,-0.0009430673506571166,-0.001721252974757101,-0.0010262229969634346,-0.0002031835008394764,-0.001443519230881524,0.0006893756389180743,-0.00037866005685472753,0.0013956690321794735,0.0010749737062223227,-0.0002904397200747438,-6.829790491606633e-05,-0.002424147185287979
2001-08-02,-0.0001306475806663358,-0.0009604456998318178,-0.000201054325163568,-0.002201711418582347,-0.0030994980881769362,-0.0025842789602174526,-0.0004842177928537796,-5.874483829728244e-07,-0.0008437158075639227,-0.00020078651020119347,0.0019095951100940953,0.0025147564459404633,-9.336486928991248e-05,-0.00010948688330064828,0.0006517278085990641
2001-08-03,0.00019655565789725613,0.0008854249847306255,-2.7520418695842138e-05,-0.0005759483771638934,-0.0006825879975081732,-0.00039526303801791366,6.8725355012595425e-06,-0.0006473621903557384,-0.0006444171005730059,-0.00035303798753841373,0.0020026932487240178,0.0010830031570093735,-5.860313551279566e-05,-7.289383421650448e-06,0.0006946172148821953
2001-08-06,0.00058205399060457,0.0007698367841315482,0.0001373482315074076,0.00035575341891051136,0.00035466503639169597,-0.00038839268075294587,-0.00010270589358520243,0.001218247136225523,-0.0009106877368895185,0.0002500553787673466,0.00011558061988813835,-0.0011917593579935225,9.411676135190889e-05,1.0175062473406619e-05,0.0024622415761248123
2001-08-07,-0.00017861991286190933,0.0002604179457560315,-3.058799726611535e-05,-3.3103541837673504e-07,-0.0003572110283476046,-0.00026276945910372047,-0.00011713404086974508,-1.1805479852010358e-07,-0.00030871718794736245,0.0003997749553636823,-0.0013778149312828575,-0.0011501913056042824,0.00017805264117092963,-1.4410549412431124e-05,0.0007839184575869559
2001-08-08,0.0007894239997405124,0.002225919766482663,0.000429787781160134,0.003264961665271969,0.005108853332319722,0.004264328862771359,0.00020463037840160868,-0.000946636603984793,-0.0011797208351801596,0.000201296584974965,-0.0007074632693038732,-0.00031016390293365213,-0.00013706289839028574,-3.539435873873471e-06,0.00021302201079886966
2001-08-09,-0.00011265755829209535,-0.0002028276410090004,-1.725512455674176e-05,-0.0007184741718743454,-0.0020880167185669323,-0.0011845700986897337,-5.655497664615484e-05,-0.007311424578150313,0.0007928906017800061,0.00023405412900890206,-0.0009372879163494569,-0.0004912398791373966,-0.0004566254822908666,-9.132991607758577e-05,-0.0026134381249890083
2001-08-10,-0.00010798634440772289,0.00048035706721054035,0.00021022564783060923,0.0013831295543174165,0.0015703246726623701,0.001380507035616972,-6.213833900806254e-05,-0.0008543665544258942,-0.0007636332893312468,0.00035293736140837165,0.00038290676918539173,-0.001074079117858529,-3.771977237591618e-05,2.258811861516319e-05,0.0005726590463621525
2001-08-13,-3.867365094433705e-05,-0.0010053560779119293,0.00020271573356663573,0.0012663621121444938,0.0013798501439486431,0.000515644525836091,2.448552131327087e-05,-0.002157698248405902,-0.000859652982046913,0.0003719292452979482,-0.001064099317127846,-0.0009701691774164731,-0.00020576380896788538,6.575228080014803e-05,0.0005648771236410456
2001-08-14,-1.2699631433214114e-07,0.0006856214881838009,-0.0001920847019571405,-0.0006053242323224175,-0.0005677888721614456,-0.00026182328049970355,-1.7122758713484735e-05,-0.0005999212607776267,0.0014556340292575564,-0.0004208895005035812,0.0017860395369847144,0.0017125862134259036,-0.0002603611516698071,-0.00014225727439712039,-0.0020339874401965126
2001-08-15,0.0004490904319742506,0.001877379240179645,-0.00026590257695915996,-0.0013593239284494566,-0.0012734475350448902,-0.0005218471208773573,3.3339772774746714e-05,0.0008344599384052856,-0.0012180903906320293,-0.0003252137320514397,0.001258051501093069,-0.0008804347439150034,-0.0005049769892932041,-0.00041354917226823714,-0.003205511046872252
2001-08-16,-0.00016878537333538216,-0.0005569152271909241,0.00021005427193156504,0.0014156085371150552,0.0023674136084658416,0.0019977732373219633,-2.1266111112864253e-06,0.00072922281332209,0.0015238628002732044,-0.00033346065132087294,-0.0005618614863283846,0.0020667701553473824,-9.290611344669997e-05,7.427315304233394e-05,-0.0018121581073601233
2001-08-17,0.0008813298647540108,0.0024562293058546978,0.0003348081330054305,0.00247019656071401,0.003533800879101181,0.003696819842245388,-0.00013274124206300562,-0.00505197276066793,0.0028623649455410444,-0.00018646524032075166,0.00014530262517536329,-0.00046928478158536765,-0.00017543627671622194,0.00010863847558843722,0.0001037887001248298
2001-08-20,-0.0005064481577129233,-0.0007310506179962343,-0.00036210290193481427,-0.0018783775779864405,-0.002229180101731754,-0.002066566453535827,0.00018679150071022101,0.0043013823037551715,-0.001368898375307338,-0.0005061449896650537,0.0009030132018004323,0.002393503787848793,0.0002067290974726306,0.00015608138494927777,0.0005789203695672713
2001-08-21,0.0008695217655514057,0.0022965136893129843,9.067642608724083e-05,0.0007072614202472897,0.00046826227310207643,0.0006757691254906063,0.00021386132834488546,0.0013393674095616157,-0.000606616212361524,0.00041808017222280674,-0.0014304732834320105,-0.0008336357003986396,4.286408542918074e-05,-0.0003671807231964656,-0.0014816635854059956
2001-08-22,-0.00045950142454785235,-0.0014697583649915906,-0.00011110101193724298,-0.000703844515649898,-0.0002826291011928853,0.00040415475311909475,-0.00016113354854129089,0.00011687497984536296,0.0006684224508352076,3.8507475260755944e-05,-0.0016676515776387236,0.0007553760985197445,-7.753729127654179e-05,0.0003158350797164291,0.0001694411338719715
2001-08-23,0.0001514769167797694,0.0005361042133260033,0.00010959557578362278,0.0008577787907219812,0.0008506528713393601,0.001779764781333874,0.00023369229942633081,-0.00046997964380428607,0.0007132106204586082,0.0005596700554343647,-0.0037415196792221234,0.0006017510239127023,-6.804407756019988e-05,-0.0003199965912411396,0.0003389572884053267
2001-08-24,-0.0009205686755279054,-0.0024664887562285973,-0.00013142215861623358,-0.0008594069799165037,-0.0010021001357886639,-0.0019520456929005038,0.00028316498050391724,0.003360746998187682,-0.0001413342675876584,-0.0005099274751575589,0.001637749617434048,0.0005975627099504822,0.00010863168514147227,0.00020881045369822507,0.0011395010998521003
2001-08-27,0.00026527204885600284,-6.266107047023859e-05,-7.749900785493488e-05,-0.00045928738103492655,-0.0002412220563233668,-0.0009783035128430287,-5.077120657183939e-05,-3.6486443516209335e-07,0.0009756009410698257,0.00037105426308734526,0.0006113018612707414,-0.0004832433585551608,4.6031515929660194e-05,-0.00011478217847766877,-0.00039998219389765846
2001-08-28,0.0005724465737985217,0.00147775313428851,0.0003870930118486804,0.0024089272472281762,0.0037741364613194115,0.003408727884863873,0.0004888905026372475,0.0005894204844530675,-0.000288913672880114,-0.0002608813053868674,0.002516254243272482,0.0004186250213817804,1.571195235021601e-05,0.00012095674153360312,-0.001766308592118128
2001-08-29,0.00039704330856544444,0.0007441258224107029,0.00019384616745948114,0.001332965482820636,0.002481522433730018,0.0027137625881521617,-0.00010558868680652579,-0.0016538062688464111,0.0003288422231047077,0.0002778595008949227,-0.0023470596588833423,-0.0009136272986836228,1.9569030099950573e-05,1.6588996756702043e-05,-0.00039922054211653703
2001-08-30,0.0007633033606298306,0.001735844181674796,0.0003667173887608812,0.0003028856382747962,-0.000520360256925806,-0.0006708569849650727,-0.00046902851960669515,-0.0020921137186230357,-0.0010773664496268977,-0.00015676129421780127,0.001431296852337367,0.0006702628677015426,-0.0001891922523776728,-0.0004889052682411573,-0.001859833650234019
2001-08-31,-0.0002049753328403636,-0.0005480468652503162,-0.0001549268625524288,-0.0005585890621956991,-0.0013074860775414633,-8.731127655746962e-07,0.0007983689989579973,0.0012340787808944793,-0.00018025934564841302,0.0002733661528549798,-0.0020005003822874843,-0.0006835365076073927,0.00014259086219955177,-0.00036460282335715004,0.0011771574245405293
2001-09-03,-5.21314849458355e-07,-6.322528890946957e-05,-1.7083335116992114e-06,-1.147724874759326e-06,-4.5203921909126583e-07,-2.6970700667046934e-07,-7.434548095135475e-08,-8.900730137512691e-08,-7.066296579234265e-07,-3.4963935703667155e-07,-1.2381439060461242e-07,-1.267908723176052e-07,-2.2437469414022318e-07,-1.5895008940472013e-07,-3.716161533287132e-07
2001-09-04,0.00014746517520206452,0.001574728105699524,-0.0007575282676008364,-0.0058970459187741575,-0.006769573463426487,-0.007038886977872742,-0.00035631678798435037,0.003499261928426107,-0.0004673416082210825,-0.00015005620212840985,0.0009239102444559415,0.00023117981910685507,0.0003391538309076381,0.0005033796444437052,0.0035403086468838107
2001-09-05,-0.00011739990189415004,0.00025577821438058584,8.51436703219749e-05,0.0009917248561510347,0.001033999061663897,0.0006762157861791057,3.780397844951609e-05,-0.000500267187432581,-8.136510797509419e-05,-0.00023427077677087808,0.0012471056607806018,0.0007977556687237394,3.8357761723260164e-07,0.0009233182952555768,-0.004531765221265084
2001-09-06,0.0014063723636350439,0.0022726651933123983,0.0006364984483078543,0.003036410948230946,0.0043227438276092515,0.0033319068385305466,0.0007355964845255856,-0.0013948833202588771,-0.0006314568634095713,-0.0006502254450089337,0.0031912480512897128,0.0012837310433666147,0.00011977356981903101,0.0003053831539417631,0.0005892546336389391
2001-09-07,0.0010665462487279439,0.0003761709329900205,0.0004916188312570787,0.0022016489865729835,0.002668347435917807,0.0021207936535402898,0.0007878028500821811,-0.0001442572041625697,-0.00043212674604179503,-9.74977398239113e-05,0.0007705547250944689,8.098929619126157e-05,0.00028158249835609706,-0.0007816310570930956,-0.001417820650522595
2001-09-10,-0.0007134140391436416,-0.0006857535711524266,6.239408478483276e-05,-0.0004166429880033697,-0.0013493109938749158,-0.002344633492432321,-0.00038687649073249606,0.00225142058219728,-5.2661885363730276e-05,0.0001481339617883935,-0.00038615729891686,-4.039654664238777e-05,-0.00020305613084327514,0.0007390774607983732,0.0007662277477253898
2001-09-11,6.115678696559994e-05,-1.6537870244363734e-07,0.0011952223647332502,0.006352498179868224,0.004761519085964472,0.004347316459767013,-3.628556136909406e-07,-1.2828267625636353e-06,-1.1980916389171745e-07,-2.2219524483404907e-07,-7.075858603537391e-07,-1.0473890057236187e-07,0.00032094977096479836,-0.0005426242030135843,0.006472056417041672
2001-09-13,-1.0498230677301795e-06,-1.9145447632126916e-07,0.00037864300607640144,0.0026838219739526463,0.004491144835084744,-0.000357541488622507,-5.285981954988002e-07,-1.0187917076755371e-06,-3.6192328373865386e-07,0.0007000438783333941,-0.0010363873971838513,-0.0018688749771328234,0.0003323847728390019,-0.0013800108309210079,-0.00972723040754864
2001-09-14,-5.799439291639889e-07,-1.2770904852498542e-07,-0.00012519155125674368,0.0017872539942630418,0.002386365061012337,0.0013564224970650691,0.0022479998814237015,-0.02895991607746769,0.0003708262558113815,-0.0013663906663008791,0.008395077561467429,0.0012067450743156525,0.0007038724142819275,-0.0013125025839308072,-0.00018300346410819363
2001-09-17,0.004663769583656293,0.005016907229970515,0.00025485946123883296,-0.0010879384376662185,-0.0021808043260223035,-0.002743717780831621,-0.00045400960298797895,0.0012503045381245248,-0.00044254787243591556,-0.0007317588476336388,0.0003767698950764585,-0.0004150633418236367,0.00040829116995630226,0.0003405992346304865,0.0008317448456484195
2001-09-18,0.0003208026264326958,0.0010188324756641844,8.278846967879574e-05,-0.0009000489210956911,-0.0031251597130257,-0.006946575649633361,-0.0002904161593540127,0.0010077899423487284,3.1805757139186035e-05,-0.0008959704024340326,0.002646397898811763,0.00037127159285211685,9.89988456322988e-05,-0.00016755935228211343,-0.00039398952547403166
2001-09-19,0.0007749928780132198,0.0006526301213167483,-0.0006607501347443141,0.0014801521709997885,0.0007557288854207405,-0.00025214042620672555,-5.787378933238514e-06,-0.0018076207935683389,-0.0001865499705976307,-0.0006985501016065317,0.0011977207031734424,0.0004002029453544884,0.00032408481688519955,0.0002612287257204907,-3.840970208301193e-05
2001-09-20,0.0009159237824484116,0.0010191807418693266,0.0006614133366244422,-0.0007534548455982136,-0.001868513020654097,-0.0030888840127558264,6.476051556542737e-05,0.0016039474308311818,-9.16342396170662e-05,0.0007499541384411994,-0.0014742541230592546,-0.000552720692080733,-0.000547548938840084,-0.0010029976250688086,0.000740029979954363
2001-09-21,0.00021309701445230056,0.000827872957684318,0.00012322696026933474,0.0002733552718896516,0.0016374931315250656,0.001748176340547247,0.0002958961887879316,-0.0018882898824088752,0.0005036071720950466,-0.0004450886483491975,0.0005944954305415898,9.138837052502367e-05,-0.0017679184254324218,0.0005218708095262057,0.0019639959509473366
2001-09-24,-0.0003815460802384443,-0.00144619447426295,0.0003871204909478049,-0.0008832230488514052,-0.0008335592246061076,0.000536996595610463,0.0026247573356254113,0.0014579603501953284,-0.00012667605510553764,-0.00044931298996150367,-0.0014422405228045293,-0.0002120466469713836,0.0004713269641545533,0.0005416959680227223,-0.0015130043530365228
2001-09-25,-7.297812990559246e-05,-0.00017591675723751816,-0.0010076394685015505,0.0005998392584916139,0.0009405279934289248,0.00021742222605481597,4.026294882572822e-06,-0.0005461423176854671,-0.0002987913759940737,-6.994846861958212e-05,-0.0005906821772359626,0.00019328821093283826,0.0009219866023736408,3.836964829903671e-05,-0.0015625184885429584
2001-09-26,1.3071019847327189e-05,0.0009807568228686972,-0.0007996384717187733,0.0008145498476708156,0.0023679743127891,0.003802087497866213,0.00013764370701373446,-0.0019284055809355824,0.0001867982479205724,0.00032594837235539045,0.0011838814184015555,-0.0003042485433286106,8.746053636004471e-05,0.00018509718283084726,-0.0010263000165267719
2001-09-27,-7.5660304712543735e-06,0.000288783997000258,-0.0006705425405062584,0.0006239456754715201,0.00196999756923881,0.002746853433439254,0.00016546263553903498,0.0011426335667422825,-4.678804242414881e-05,-0.00019068497972629932,0.000603172268249135,0.00020597690904354532,-0.0009399243219769503,0.0014851268608665137,0.00017299719776685949
2001-09-28,2.933271387450169e-05,-0.0007498382342065557,0.00114014587748885,-0.0007213772378305341,-0.0006165785636987167,0.0006221772299932765,0.0004560068530479316,-0.0005102001942446656,-0.00021013180227932434,-0.00036745344921769484,0.0018593246444204006,0.0012726575863020737,-0.0011345803714839118,-0.00014571383633610668,0.0002647666198749377
2001-10-01,-3.609097977955014e-06,0.0004735924194704613,-0.0005339870719780586,0.00012341280104600247,0.001176852310431486,0.0017315180952966638,-0.00011277051676228102,0.0005909695519680958,-7.106296857699989e-05,-0.0010150223748963227,0.0012918459101422047,0.00017975310362418128,0.001099431775978862,0.0005958155977145463,-0.0012150377293380587
2001-10-02,6.40183009238634e-05,-0.00012607577179965038,-0.0012308802721045958,0.0005814394194570078,0.0012161391786007364,0.0017526550619903808,-0.000511237919993192,0.0017590913261251039,-2.3725464725359067e-05,-0.00030723363167759203,0.0027052591978214747,-2.9591385717610204e-07,0.0003039004558763831,0.0005141470682906878,0.0020013299025111054
2001-10-03,0.00011629893590619253,-0.00266390451423175,0.00015599644074000855,0.0002664630102275205,0.00063942699705613,0.0005209411495743083,-0.0009145105410347255,-0.0005467089274329812,-0.00041319882267088664,0.00033414526944783416,-0.002433914965233856,0.00014032825258929055,-0.0010224040426847691,-2.510464044531725e-05,-0.0012820301968251742
2001-10-04,7.674778508364121e-06,-0.0004588995751364319,-0.0001713430418871212,4.8353264552806165e-05,-0.00013544511571105913,0.0005211868596144255,0.0007995951809110404,-2.100057971647862e-07,0.0001466310428153345,0.00016143811865634183,-0.0020874373437007538,0.0001432728750711744,0.0004988449899093315,-6.469497827514386e-05,-0.0004048301477375816
2001-10-05,-2.7048810870498977e-05,-0.0004183467300637112,-0.001042690253617895,0.00021846026419198238,0.0003046386384509698,-0.00032153231381442635,-0.0002688559421330313,-0.0007255845586053111,-0.00016945459961811098,0.0005546266242894203,0.0006814522153076085,0.00018942675876806343,0.00028356824516195247,-0.00029608425732273377,-0.0008986755527880118
2001-10-08,-7.280173220398487e-05,-0.00014326916975940495,-4.5897090748728615e-06,-9.910043627797432e-07,-4.207441203393669e-07,-7.729749525899277e-07,8.993157725801419e-05,-0.0007423901233307272,8.782258981495655e-05,0.0002641219401009885,0.0031036556584941076,-0.0004604873353782603,-7.685320040977078e-07,-5.110380083421469e-07,-4.2424537063338317e-07
2001-10-09,-7.143613186647663e-05,0.0008218012999374005,0.000737079124070317,-0.0008563207226214187,-0.002263150067140553,-0.002992276638510888,5.804699387840046e-05,0.0031442279309435725,-4.656906779895587e-05,-0.000503050098015181,0.00035430893009740443,0.000402399928121697,-0.0007635291816040948,-7.296522108970793e-05,0.004999790259100807
